component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_183624,FLW0_183624,ANLT0_183624,SETP0_453024,FLW0_453024,ANLT0_453024,SETP0_094324,FLW0_094324,ANLT0_094324,bVOC_454625,GASR0_454625,H0_454625,T0_454625,P0_454625,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_181425,FLW0_181425,ANLT0_181425
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10623319,7466996.5,4371236.0,216699.453125,182970336,181941968,129308032,130106248,1784.6416015625,3183.80126953125,31332.31640625,34110.84375,41297.64453125,564416.375,8660.046875,2913.331787109375,1373.1192626953125,7087.912109375,11238519,77302.9296875,3414560.5,382559.84375,30155.107421875,27900.728515625,1320997376,630389568,626472384,1981777280.0,564140480,554393280,98706320,99318904,239148992,147855936,136514880,833449088,104707032,105677656,160.6151885986328,59775.91796875,10676101,6316715.0,39725.17578125,118337736,1009.6598510742188,445036.21875,113904736,114806912,12680.109375,77523.6796875,10074.05859375,4947.27197265625,65135.62890625,412908.0,6229.79443359375,59184.19921875,55551.68359375,4986743.0,2102886.25,38128.1171875,276911872,278281312,226486416,228417200,15214,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67499161,24484,0,46.75032043457031,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:05:58.354,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.97,22040109.0,3800.0,3800.32,22340093.0,200.0,200.76,21470060.0,0.0,678130.8,57.17,24.41,1015.42,1388.0,1387.67,22450138.0,1600.0,1600.35,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10621243,7472098.0,4373960.0,216560.1875,182937472,181902752,129297016,130096008,1772.472412109375,3181.837158203125,31350.880859375,34093.21875,41314.7109375,564474.625,8636.126953125,2915.707763671875,1371.578125,7146.35205078125,11240225,77365.15625,3416919.0,383065.6875,30057.55859375,27810.72265625,1342357760,632495488,628471744,2028339200.0,565541056,555757184,98687904,99300184,239170416,147881360,136560208,833680512,104674168,105643648,160.6045684814453,59724.15625,10671566,6325838.5,40207.9609375,118404072,1009.2824096679688,444275.375,113886368,114791912,12676.0927734375,77544.3828125,10066.7216796875,4940.24951171875,65089.0546875,411204.125,6209.97314453125,58957.23828125,55643.65234375,4988185.0,2103911.0,38163.98828125,276985312,278353600,226791120,228720176,15515,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67499161,24484,0,46.75032043457031,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:05:58.655,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.96,22040109.0,3800.0,3801.04,22340093.0,200.0,200.84,21470060.0,0.0,677254.05,57.2,24.41,1015.43,1388.0,1387.78,22450138.0,1600.0,1600.47,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10627805,7484431.5,4381048.0,216271.4375,182680016,181653744,129218744,130020200,1785.6092529296875,3184.87158203125,31343.4609375,34095.296875,41191.62890625,563688.5625,8648.0400390625,2912.546142578125,1373.213623046875,7144.87255859375,11240337,77302.3359375,3415335.75,382876.28125,30103.83203125,27768.599609375,1367796480,634662528,630515008,2117701248.0,567410304,557567808,98677184,99289960,238962416,147893440,136565616,833007104,104609032,105572216,160.6171417236328,59699.703125,10659723,6321382.0,40344.68359375,118441800,1010.2320556640624,445999.46875,114029344,114937872,12691.37890625,77573.09375,10070.02734375,4924.15966796875,65064.6015625,412197.1875,6238.60009765625,59098.0546875,55491.16796875,4993275.0,2108149.75,38200.5078125,277169696,278543488,227199104,229131216,15816,27.28205108642578,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67499161,24484,0,46.75032043457031,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:05:58.956,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.97,22040109.0,3800.0,3802.35,22340093.0,200.0,200.03,21470060.0,0.0,676377.3,57.24,24.41,1015.44,1388.0,1387.84,22450138.0,1600.0,1600.23,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10648446,7505731.0,4394135.0,216164.625,182412496,181374240,128884880,129681752,1782.2879638671875,3178.972412109375,31339.04296875,34082.90625,41294.55078125,569619.625,8652.1611328125,2906.64794921875,1373.4949951171875,7139.2724609375,11240737,77313.8359375,3414254.25,382525.125,30123.359375,27691.498046875,1385074176,633538048,629289344,2116776576.0,568878336,559004864,98640024,99252008,238822320,147804320,136500976,833918400,104600712,105563904,160.60147094726562,59745.79296875,10645396,6321023.0,39992.67578125,118512496,1011.8932495117188,445739.84375,114102936,115010184,12686.1318359375,77597.890625,10078.8271484375,4929.95654296875,64765.43359375,410067.46875,6235.3642578125,59104.078125,55680.5859375,4990790.0,2106176.5,38134.7109375,277144736,278522560,227382160,229320640,16118,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67499161,24484,0,46.75032043457031,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:05:59.258,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.97,22040109.0,3800.0,3803.67,22340093.0,200.0,199.21,21470060.0,0.0,676354.0,57.28,24.41,1015.43,1388.0,1387.9,22450138.0,1600.0,1600.0,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10640445,7522248.5,4406382.0,216499.015625,182108064,181072560,128679704,129477480,1778.0670166015625,3180.86328125,31347.8984375,34116.21875,41389.7109375,571204.875,8639.90234375,2907.605712890625,1373.1993408203125,7141.42041015625,11241506,77323.5,3420060.75,384284.65625,30136.498046875,27838.560546875,1453169664,635642624,631377152,2199501824.0,571878592,561848896,98631632,99241368,238758080,147711488,136435344,831909504,104602568,105574320,160.5812530517578,59679.32421875,10634705,6317988.5,39718.76953125,118483752,1009.5427856445312,445279.78125,113987848,114892064,12686.1982421875,77588.5625,10090.384765625,4927.85791015625,64702.48046875,409163.0,6240.55810546875,59065.234375,55777.29296875,4988346.5,2103659.75,38077.4765625,277057920,278447872,227161888,229092480,16419,27.36263656616211,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67499161,24484,0,46.75032043457031,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:05:59.561,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.97,22040109.0,3800.0,3804.95,22340093.0,200.0,198.4,21470060.0,0.0,676354.0,57.31,24.41,1015.42,1388.0,1387.96,22450138.0,1600.0,1599.76,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10652648,7529781.0,4409110.0,216491.8125,181805536,180792992,128424928,129226240,1779.2685546875,3181.48681640625,31349.84375,34143.03515625,41283.39453125,567472.25,8653.1552734375,2904.375,1371.6544189453125,7136.18212890625,11240838,77353.75,3419639.75,383691.46875,30170.498046875,27834.8359375,1428304000,636616832,632174784,2235042816.0,572591296,562493184,98529800,99137296,238635872,147626560,136371360,832943424,104638048,105608128,160.57684326171875,59756.703125,10619344,6318396.5,40014.4921875,118528024,1008.5196533203124,445116.8125,114049968,114954184,12676.029296875,77638.421875,10074.802734375,4924.29296875,64879.53125,408116.90625,6269.97216796875,59203.43359375,55950.9765625,4987702.0,2102596.75,38102.67578125,277103776,278476704,227289872,229214480,16720,27.44322204589844,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67499161,24484,0,46.75032043457031,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:05:59.860,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.97,22040109.0,3800.0,3804.64,22340093.0,200.0,199.02,21470060.0,0.0,676354.0,57.35,24.41,1015.42,1388.0,1388.02,22450138.0,1600.0,1599.69,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10645237,7537859.0,4415737.5,216208.234375,181722928,180710544,128483256,129284440,1786.5509033203125,3180.416748046875,31319.638671875,34131.00390625,41134.74609375,557960.3125,8638.4560546875,2896.8408203125,1372.80908203125,7131.16650390625,11240206,77320.40625,3415867.75,382930.0625,30204.35546875,27691.763671875,1393617152,634753024,630232128,2104007552.0,572100928,561981760,98365376,98973152,238959872,147820304,136526128,837382336,104713272,105684232,160.5815887451172,59709.24609375,10597399,6323548.0,39657.921875,118522432,1009.0921630859376,444819.875,114043000,114948960,12689.349609375,77642.515625,10062.8330078125,4912.13671875,64969.3203125,409684.46875,6235.95166015625,59093.85546875,56199.12109375,4989511.0,2103646.5,38185.1171875,276819488,278193600,226984432,228923744,17020,27.36263656616211,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67499161,24484,0,46.75032043457031,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:06:00.160,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.96,22040109.0,3800.0,3804.34,22340093.0,200.0,199.64,21470060.0,0.0,676598.78,57.38,24.41,1015.41,1388.0,1388.08,22450138.0,1600.0,1599.62,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10651621,7528923.5,4408470.5,216451.0625,181924192,180908352,128643320,129442432,1779.7022705078125,3154.272705078125,31316.6171875,34121.17578125,41358.23046875,553425.625,8643.78125,2900.38916015625,1374.1378173828125,7121.13916015625,11238031,77326.75,3410790.25,382015.875,29993.90625,27701.01953125,1353884928,632485440,628221120,1987369984.0,573228672,563097216,98282960,98893616,238995040,147837808,136550192,838795392,104745472,105716608,160.5855255126953,59712.58203125,10583864,6350012.5,40283.10546875,118544264,1007.0175170898438,445039.34375,114221952,115130368,12685.3935546875,77627.1171875,10056.650390625,4920.998046875,64971.78125,410089.40625,6236.87158203125,59103.37109375,56040.734375,4987325.0,2102301.0,38105.5078125,276557248,277936768,226754816,228696464,17321,27.44322204589844,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67499161,24484,0,46.75032043457031,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:06:00.461,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.96,22040109.0,3800.0,3804.02,22340093.0,200.0,200.26,21470060.0,0.0,678440.72,57.42,24.41,1015.41,1388.0,1388.14,22450138.0,1600.0,1599.54,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10644032,7517340.0,4397509.0,216142.390625,181888736,180881120,128711816,129507416,1787.11328125,3160.001220703125,31319.2578125,34129.09375,41002.2890625,543007.3125,8640.466796875,2894.5244140625,1372.3568115234375,7123.521484375,11236227,77384.8515625,3416755.25,383849.71875,29952.841796875,27830.966796875,1336184192,630317760,626244800,1988813440.0,574479936,564320768,98263016,98873528,238901824,147912448,136638304,842947520,104740808,105712576,160.59652709960938,59735.296875,10566659,6388476.5,40317.73046875,118631112,1007.8034057617188,444212.15625,114233544,115142384,12687.1513671875,77598.0,10076.044921875,4929.24365234375,65073.84375,410978.75,6258.49462890625,59138.6015625,55874.390625,4987061.5,2102600.75,38072.9921875,276440992,277849184,226805536,228737552,17622,27.36263656616211,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67499161,24484,0,46.75032043457031,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:06:00.762,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.97,22040109.0,3800.0,3803.71,22340093.0,200.0,200.48,21470060.0,0.0,680282.66,57.45,24.41,1015.41,1388.0,1388.45,22450138.0,1600.0,1599.55,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10621418,7525902.5,4402053.5,216434.03125,181817376,180811712,128557760,129353256,1777.44970703125,3158.9560546875,31328.380859375,34090.09765625,41097.015625,550867.25,8637.25390625,2905.251953125,1371.0703125,7145.31591796875,11237111,77410.921875,3420817.0,384438.8125,29988.12890625,27818.25390625,1322140288,629672064,625440704,1927052672.0,575296064,565110976,98201344,98810400,239052128,147916448,136660416,846539904,104779336,105755168,160.5724334716797,59714.15625,10563915,6403035.0,40234.45703125,118726880,1009.002197265625,444505.65625,114245560,115153160,12684.4736328125,77596.5078125,10050.984375,4920.11767578125,64989.234375,411148.5625,6269.083984375,59199.15625,55997.65234375,4985120.0,2100901.25,38044.98046875,276496480,277883616,226582304,228511440,17924,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67499161,24484,0,46.75032043457031,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:06:01.064,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.98,22040109.0,3800.0,3803.4,22340093.0,200.0,200.48,21470060.0,0.0,682130.72,57.48,24.41,1015.41,1388.0,1388.88,22450138.0,1600.0,1599.6,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10643224,7528104.0,4403261.0,216159.1875,181769920,180754144,128582512,129376856,1788.53076171875,3158.26123046875,31300.73828125,34138.70703125,40891.1640625,547803.3125,8648.591796875,2901.8134765625,1371.247802734375,7143.3583984375,11237520,77425.203125,3421130.5,384087.21875,29851.970703125,27585.6640625,1338213760,632604160,628205184,2008455168.0,573982208,563880640,98221792,98831560,239188640,147863472,136611296,850302976,104760144,105736592,160.59068298339844,59711.8671875,10565385,6378778.0,39854.8828125,118712472,1009.4254760742188,445347.375,114233176,115138208,12687.5244140625,77590.6171875,10047.8623046875,4937.27783203125,65086.8671875,411826.34375,6287.44580078125,59196.12109375,55755.1484375,4984998.5,2101016.5,38083.0625,276626400,278014432,226834704,228761456,18224,27.36263656616211,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67499161,24484,0,46.75032043457031,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:06:01.364,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,12.0,22040109.0,3800.0,3803.09,22340093.0,200.0,200.48,21470060.0,0.0,682554.32,57.51,24.41,1015.41,1388.0,1389.31,22450138.0,1600.0,1599.65,24020116.0
