component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,T0_183225,H0_183225,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_181425,FLW0_181425,ANLT0_181425,bVOC_274625,GASR0_274625,H0_274625,T0_274625,P0_274625,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_183624,FLW0_183624,ANLT0_183624,SETP0_453024,FLW0_453024,ANLT0_453024
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1262.7864990234375,481631.3125,198356.46875,8102.9931640625,7116.544921875,25914.71875,182867.84375,176207.53125,233017.375,68914.421875,124163.140625,18611.041015625,273372.46875,5748.7197265625,18986.142578125,36932.67578125,254854.34375,51878.5703125,188987.265625,19435.24609375,6893.068359375,13173.525390625,25887.05078125,45510.65625,2887100.5,365969.40625,1396760.375,3517020.25,11231040,5533.69482421875,67242.3359375,140067104,62049976,20910.158203125,85847.125,202397.890625,672622.75,4300.0546875,2756737.75,1115994.75,62686.8125,484312.96875,21041.123046875,820364.5,693.1489868164062,423015.65625,440182.53125,235443.6875,920099.0625,69439.5546875,77098.84375,17178.564453125,4146.787109375,273887.6875,14859.9755859375,141939.515625,31142.76171875,401300.0625,1096051.375,58409.93359375,7246.91259765625,121823.5234375,13535.3681640625,600866.9375,7435,33.890113830566406,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194595347,24484,0,37.898136138916016,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:48:20.867,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': 'c7aee882-f5a7-43f1-bd32-45d89285d4a7', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768780097534, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T23:48:17.774Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.81,20.01,1600.0,1599.39,21470060.0,1100.0,1099.89,24020116.0,0.0,560370.08,14.1,32.6,1009.8,1400.0,1397.99,22450138.0,0.0,0.04,22040109.0,2900.0,2901.55,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1264.0980224609375,482245.15625,198375.03125,8102.59765625,7116.52685546875,25916.0703125,182851.125,176203.40625,233109.875,69001.1484375,124156.1171875,18609.916015625,273445.125,5753.36279296875,18987.078125,36928.01171875,254420.609375,51860.58203125,188764.125,19437.30859375,6893.24267578125,13168.3994140625,25884.419921875,45514.3828125,2890736.5,361795.78125,1397148.75,3518794.0,11245825,5533.640625,67187.90625,141475872,62081620,20908.583984375,85873.625,202380.484375,672253.25,4299.12841796875,2756511.75,1115652.125,62692.01171875,484469.3125,21040.46875,819529.5625,693.2924194335938,423179.0,440570.53125,235506.015625,919681.5,69448.7890625,77106.296875,17179.630859375,4144.93017578125,274372.46875,14865.541015625,141755.515625,31141.87109375,401343.1875,1095850.5,58414.66796875,7246.55029296875,121696.046875,13534.396484375,601534.75,7734,33.890113830566406,35.42124938964844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194595347,24484,0,37.898136138916016,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:48:21.167,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': 'c7aee882-f5a7-43f1-bd32-45d89285d4a7', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768780097534, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T23:48:17.774Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.81,20.0,1600.0,1599.42,21470060.0,1100.0,1099.98,24020116.0,0.0,560489.44,14.1,32.6,1009.79,1400.0,1398.34,22450138.0,0.0,0.03,22040109.0,2900.0,2900.84,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1262.5743408203125,481914.28125,198410.890625,8102.3837890625,7117.35302734375,25916.8828125,182856.0,176227.203125,233349.03125,68898.3203125,124155.296875,18610.75,273631.1875,5740.99072265625,18985.705078125,36928.96875,254704.359375,51864.28515625,188608.59375,19445.21875,6893.09619140625,13170.509765625,25880.798828125,45518.2578125,2895074.5,359487.9375,1398574.625,3521033.0,11265169,5534.12744140625,66833.640625,143216928,61929764,20904.955078125,85848.1015625,202335.53125,672039.625,4299.5478515625,2755476.75,1116525.375,62701.35546875,484628.25,21038.853515625,820662.6875,692.749267578125,423144.8125,440909.625,235538.4375,919538.5625,69443.4921875,77147.9921875,17168.9453125,4144.546875,274495.46875,14860.5048828125,141730.6875,31137.380859375,401239.4375,1094764.75,58415.1640625,7246.7490234375,121773.4609375,13529.693359375,599890.875,8035,34.05128479003906,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194595347,24484,0,37.898136138916016,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:48:21.467,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': 'c7aee882-f5a7-43f1-bd32-45d89285d4a7', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768780097534, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T23:48:17.774Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.81,20.0,1600.0,1599.44,21470060.0,1100.0,1100.08,24020116.0,0.0,560608.79,14.09,32.6,1009.77,1400.0,1398.7,22450138.0,0.0,0.03,22040109.0,2900.0,2900.12,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1263.926025390625,481910.5,198407.3125,8102.6689453125,7117.1337890625,25916.78125,182854.21875,176234.703125,233597.828125,68925.3515625,124148.8125,18609.869140625,274250.5625,5753.7578125,18985.5,36929.6953125,254869.21875,51869.08984375,188905.703125,19440.6484375,6893.14404296875,13172.408203125,25879.205078125,45511.85546875,2899192.0,357809.125,1399356.75,3521726.5,11274238,5534.0302734375,67617.2421875,144099456,61605824,20903.87109375,85827.890625,202340.125,671875.6875,4300.36328125,2750781.5,1116442.625,62711.80078125,485018.0,21045.083984375,821525.25,692.4161376953125,423071.28125,440746.3125,235596.6875,920191.625,69458.828125,77136.2265625,17179.755859375,4142.65869140625,274441.78125,14854.1796875,141744.546875,31138.826171875,401278.21875,1094857.75,58415.5390625,7246.77490234375,121829.1015625,13542.0712890625,599913.6875,8336,33.80952835083008,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194595347,24484,0,37.898136138916016,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:48:21.767,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': 'c7aee882-f5a7-43f1-bd32-45d89285d4a7', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768780097534, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T23:48:17.774Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.82,20.0,1600.0,1599.6,21470060.0,1100.0,1100.2,24020116.0,0.0,560728.15,14.09,32.6,1009.75,1400.0,1399.31,22450138.0,0.0,0.03,22040109.0,2900.0,2899.41,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1262.407958984375,481167.6875,198400.359375,8102.30908203125,7116.873046875,25916.529296875,182797.84375,176219.078125,233058.046875,68983.9453125,124088.140625,18609.5546875,273943.25,5745.275390625,18982.5859375,36917.71484375,254436.28125,51859.05859375,188017.703125,19440.2265625,6892.95166015625,13181.9033203125,25873.94140625,45503.80859375,2893398.5,359429.40625,1400561.625,3519691.5,11285390,5533.93408203125,67396.6484375,145532272,61181280,20905.318359375,85850.2890625,202248.21875,671833.625,4299.28857421875,2750285.5,1117364.75,62718.02734375,485019.5,21046.30078125,822711.5625,693.1654663085938,422936.0625,439989.75,235592.96875,920911.4375,69449.75,77112.4296875,17176.115234375,4144.642578125,274301.5,14882.9208984375,140938.71875,31139.41796875,401134.4375,1094836.25,58424.69140625,7246.62841796875,122024.1796875,13537.333984375,600099.125,8639,33.890113830566406,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194595347,24484,0,37.898136138916016,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:48:22.070,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': 'c7aee882-f5a7-43f1-bd32-45d89285d4a7', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768780097534, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T23:48:17.774Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.83,20.0,1600.0,1599.77,21470060.0,1100.0,1100.32,24020116.0,0.0,560608.54,14.09,32.6,1009.75,1400.0,1399.93,22450138.0,0.0,0.02,22040109.0,2900.0,2898.69,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1262.013427734375,481335.4375,198395.15625,8102.32470703125,7116.97265625,25917.724609375,182854.671875,176209.484375,233640.8125,68888.1953125,124103.078125,18612.09765625,273340.28125,5748.1015625,18981.455078125,36921.5234375,254497.4375,51860.7421875,188427.140625,19438.8359375,6892.52099609375,13184.48046875,25873.279296875,45510.19921875,2891684.75,360942.5625,1399493.875,3518965.5,11284375,5533.14111328125,69154.90625,145469984,60707612,20907.990234375,85854.1484375,202281.421875,671825.375,4298.6240234375,2751486.0,1116126.625,62714.875,485267.15625,21041.0625,823868.0,692.5892944335938,423166.375,440017.65625,235590.65625,922215.625,69458.953125,77121.859375,17180.052734375,4145.0869140625,274223.1875,14867.24609375,140877.453125,31140.01953125,401132.6875,1095181.375,58430.3671875,7246.48291015625,122030.1171875,13536.208984375,599948.9375,8938,34.05128479003906,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194595347,24484,0,37.898136138916016,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:48:22.369,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': 'c7aee882-f5a7-43f1-bd32-45d89285d4a7', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768780097534, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T23:48:17.774Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.83,20.0,1600.0,1599.94,21470060.0,1100.0,1100.44,24020116.0,0.0,560251.96,14.08,32.6,1009.76,1400.0,1400.55,22450138.0,0.0,0.02,22040109.0,2900.0,2897.98,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1263.9407958984375,481405.0625,198365.609375,8102.220703125,7117.08740234375,25917.41015625,182980.3125,176159.390625,233159.59375,68871.1953125,124100.1875,18610.330078125,273621.78125,5747.11279296875,18981.5078125,36922.85546875,254729.359375,51881.44921875,188522.0,19431.095703125,6892.546875,13165.4501953125,25873.958984375,45503.3828125,2887719.75,362036.3125,1396349.875,3516747.75,11276749,5533.8505859375,69067.4375,144841408,60270716,20910.107421875,85838.625,202273.984375,671787.75,4298.56201171875,2750307.5,1114300.25,62712.8671875,485444.6875,21042.87109375,824336.5,692.5708618164062,423416.53125,440113.875,235574.9375,923533.3125,69460.8046875,77148.0390625,17179.75390625,4144.169921875,274583.28125,14832.2998046875,141215.84375,31143.8203125,401278.6875,1095755.875,58422.64453125,7246.70751953125,122097.9921875,13534.4794921875,600860.875,9239,33.890113830566406,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194595347,24484,0,37.898136138916016,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:48:22.670,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': 'c7aee882-f5a7-43f1-bd32-45d89285d4a7', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768780097534, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T23:48:17.774Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.82,20.0,1600.0,1600.27,21470060.0,1100.0,1100.39,24020116.0,0.0,559892.99,14.08,32.59,1009.78,1400.0,1400.47,22450138.0,0.0,0.02,22040109.0,2900.0,2897.33,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1262.97412109375,481181.75,198334.75,8102.92431640625,7116.810546875,25915.248046875,183015.140625,176152.140625,233355.953125,68770.921875,124065.6640625,18608.638671875,273837.09375,5762.3046875,18982.37109375,36928.0078125,254569.078125,51878.63671875,188512.34375,19443.9921875,6892.7802734375,13164.0126953125,25873.91796875,45508.828125,2883862.25,365323.5,1398561.875,3514746.75,11266191,5533.11181640625,67955.640625,143752912,59952540,20903.56640625,85859.3125,202346.875,671782.3125,4298.76220703125,2751355.25,1115623.375,62706.86328125,485086.40625,21046.935546875,823559.6875,693.1832275390625,423315.71875,440221.65625,235602.96875,924347.6875,69467.6015625,77148.484375,17180.326171875,4140.60107421875,274238.21875,14857.908203125,141949.5,31148.68359375,401406.5625,1096571.75,58433.4921875,7246.81787109375,122144.8984375,13531.4609375,599912.375,9540,33.890113830566406,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194595347,24484,0,37.898136138916016,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:48:22.971,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': 'c7aee882-f5a7-43f1-bd32-45d89285d4a7', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768780097534, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T23:48:17.774Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.82,19.99,1600.0,1600.7,21470060.0,1100.0,1100.25,24020116.0,0.0,559534.03,14.07,32.59,1009.79,1400.0,1399.92,22450138.0,0.0,0.02,22040109.0,2900.0,2896.73,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1263.307373046875,481895.40625,198287.375,8102.27294921875,7116.93896484375,25912.896484375,182876.046875,176115.40625,233105.328125,68782.6015625,124079.2890625,18609.53515625,272707.78125,5746.435546875,18981.638671875,36904.375,254409.046875,51884.26953125,188777.90625,19430.916015625,6893.02978515625,13167.546875,25873.693359375,45505.203125,2880600.75,366047.5,1401252.875,3512903.25,11248018,5532.443359375,66859.21875,142312016,59758256,20905.73828125,85859.8203125,202412.65625,672018.5,4300.365234375,2749968.75,1117253.5,62703.6875,484968.0,21043.81640625,823335.625,692.1564331054688,423163.125,440421.4375,235574.296875,925042.5,69494.4765625,77153.7421875,17183.72265625,4140.0166015625,272686.5625,14879.6943359375,141655.359375,31150.609375,401487.15625,1097197.375,58447.3984375,7247.15478515625,122284.5703125,13534.58984375,600785.625,9841,33.890113830566406,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194595347,24484,0,37.898136138916016,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:48:23.272,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': 'c7aee882-f5a7-43f1-bd32-45d89285d4a7', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768780097534, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T23:48:17.774Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.81,19.99,1600.0,1601.13,21470060.0,1100.0,1100.1,24020116.0,0.0,559818.45,14.06,32.59,1009.79,1400.0,1399.37,22450138.0,0.0,0.03,22040109.0,2900.0,2896.14,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1264.2806396484375,480983.21875,198251.0625,8102.806640625,7116.5712890625,25912.66015625,182877.421875,176100.109375,233148.34375,68864.8359375,124066.390625,18608.228515625,272768.5,5725.50341796875,18982.7265625,36910.6875,254535.625,51876.43359375,189303.84375,19433.83203125,6892.9697265625,13162.896484375,25874.2578125,45505.64453125,2878307.0,366390.625,1400669.75,3510968.0,11228790,5531.9736328125,66579.1484375,140630464,59735476,20906.974609375,85883.8125,202395.96875,672307.9375,4298.92041015625,2746597.5,1119152.125,62690.4375,484864.28125,21042.4296875,823209.8125,691.7662353515625,422932.625,440360.25,235555.9375,925359.1875,69488.6875,77162.6640625,17178.509765625,4135.025390625,272388.875,14862.103515625,141034.765625,31151.5546875,401532.84375,1098160.375,58442.359375,7246.90966796875,121913.359375,13533.953125,601433.625,10142,33.80952835083008,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194595347,24484,0,37.898136138916016,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:48:23.573,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': 'c7aee882-f5a7-43f1-bd32-45d89285d4a7', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768780097534, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T23:48:17.774Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.81,19.99,1600.0,1601.26,21470060.0,1100.0,1100.06,24020116.0,0.0,560442.54,14.06,32.59,1009.79,1400.0,1399.01,22450138.0,0.0,0.03,22040109.0,2900.0,2895.97,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1263.6322021484375,480707.40625,198226.71875,8102.62451171875,7116.93115234375,25909.87890625,182925.515625,176050.359375,232813.046875,68790.4609375,124063.4921875,18610.326171875,273691.40625,5752.4482421875,18980.0625,36911.40234375,254406.078125,51873.1015625,189435.25,19434.99609375,6893.05859375,13163.375,25875.85546875,45508.421875,2876498.5,367296.15625,1404172.0,3508882.25,11210546,5533.0009765625,67009.734375,139095472,59898496,20907.0,85863.25,202396.703125,672510.25,4299.896484375,2751837.0,1120316.0,62677.078125,484685.125,21043.623046875,822649.8125,692.373291015625,422679.90625,440319.25,235500.859375,925679.875,69478.7109375,77162.125,17177.521484375,4145.5498046875,272322.03125,14860.8671875,141187.625,31152.1015625,401520.4375,1098803.0,58437.90625,7246.73583984375,121830.390625,13532.109375,599933.6875,10443,33.890113830566406,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194600362,24484,0,36.98836517333984,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:48:23.874,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': 'c7aee882-f5a7-43f1-bd32-45d89285d4a7', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768780097534, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T23:48:17.774Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.81,20.0,1600.0,1600.61,21470060.0,1100.0,1100.27,24020116.0,0.0,561066.62,14.05,32.6,1009.78,1400.0,1399.23,22450138.0,0.0,0.02,22040109.0,2900.0,2897.21,22340093.0
