component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_364625,FLW0_364625,ANLT0_364625,T0_093225,H0_093225,SETP0_813024,FLW0_813024,ANLT0_813024,FLW0_181225
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4152.28662109375,4800.6142578125,17367.125,33693.58203125,6489.666015625,6350.3505859375,11216.8291015625,9696.15234375,790.1182250976562,1127.8514404296875,9636.8447265625,6015.5322265625,8497.8603515625,14581.3896484375,3144.566650390625,5584.10888671875,6377.3525390625,847.8544921875,9434.154296875,7681.134765625,278188.3125,114713.703125,30426.587890625,23085.91796875,914.6992797851562,716.3462524414062,333.28521728515625,598.6132202148438,5504.6982421875,5643.8515625,350.1622314453125,3657.565673828125,518.2295532226562,509.2107543945313,490.683349609375,379.148681640625,2626.627197265625,1790.2503662109375,607.05029296875,908.9743041992188,4366.599609375,2672.749755859375,19532.669921875,9429.0205078125,495.38177490234375,2373.72021484375,390.6102600097656,1998.341552734375,136783.28125,153357.234375,116339.8515625,210589.09375,857.4298706054688,967.6715698242188,810.7149047851562,477.2968444824219,31289.580078125,38609.05859375,32139.1796875,28959.298828125,13880.1953125,11143.9052734375,10932.76953125,12192.4912109375,11192,27.926740646362305,29.69963264465332,0,0,0,0,0,0,0,0,0,0,0,1,23.828073501586918,21.73492431640625,1004.0059204101562,216863.0,4.682802677154541,0,2863454,True,BME690,6500,0,0,0,2862885,24484,0,28.449886322021484,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:24.273,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,14.93,22160332.0,1385.0,1384.83,21470046.0,3700.0,3699.05,000000000DFEC3B1,300.0,296.44,000000000DFEC3B8,23.05,16.39,1600.0,1598.11,22450161.0,-0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4156.9130859375,4808.83544921875,17365.26171875,33703.12109375,6489.71435546875,6352.61767578125,11216.7080078125,9697.994140625,788.855224609375,1130.7060546875,9643.513671875,6039.623046875,8461.7548828125,14586.21484375,3138.314453125,5590.68310546875,6368.5,849.7919921875,9421.4638671875,7694.0478515625,278188.90625,114726.6171875,30423.791015625,23090.205078125,913.2303466796876,714.7988891601562,332.65673828125,597.9852294921875,5517.46142578125,5627.13671875,350.06890869140625,3650.81787109375,518.2174072265625,509.1032409667969,490.5823364257813,379.1414489746094,2626.321533203125,1790.1395263671875,607.0093994140625,909.0645751953124,4368.19384765625,2680.485595703125,19526.419921875,9426.8447265625,495.3069763183594,2377.017333984375,391.59814453125,2000.4227294921875,136769.40625,153365.984375,116353.3359375,210567.171875,858.386474609375,968.113037109375,810.1300048828125,477.7595825195313,31292.947265625,38602.8046875,32139.822265625,28952.044921875,13883.595703125,11143.4306640625,10932.482421875,12191.48046875,11493,27.765565872192383,29.69963264465332,0,0,0,0,0,0,0,0,0,0,0,1,23.828744888305664,21.69298553466797,1003.9629516601562,215578.9375,4.673944473266602,0,2863895,True,BME690,6501,0,0,0,2862885,24484,0,28.449886322021484,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:24.574,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,14.96,22160332.0,1385.0,1384.54,21470046.0,3700.0,3699.11,000000000DFEC3B1,300.0,295.45,000000000DFEC3B8,23.04,16.39,1600.0,1597.56,22450161.0,-0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4145.208984375,4810.35693359375,17366.802734375,33701.55859375,6489.20947265625,6349.83837890625,11217.25,9695.169921875,790.67138671875,1131.4825439453125,9660.517578125,5970.17822265625,8445.6435546875,14582.0009765625,3150.50927734375,5603.3984375,6358.29345703125,848.7810668945312,9420.6826171875,7692.7333984375,278192.21875,114729.1640625,30435.642578125,23090.69140625,915.855712890625,716.2130126953125,333.2149963378906,597.798583984375,5505.3837890625,5629.2392578125,350.0825500488281,3655.81640625,518.1708374023438,509.0833435058594,490.5857543945313,379.1466369628906,2626.295166015625,1790.295654296875,607.0115356445312,909.0670776367188,4371.4990234375,2670.836669921875,19541.251953125,9426.9189453125,495.5822143554688,2380.800537109375,390.6687316894531,2002.58642578125,136762.984375,153322.75,116360.203125,210546.78125,859.1151123046875,968.0209350585938,808.996826171875,477.2341613769531,31291.4375,38610.50390625,32130.646484375,28956.025390625,13881.3642578125,11143.0751953125,10932.9287109375,12190.3251953125,11794,28.007326126098636,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,23.828744888305664,21.69298553466797,1003.9629516601562,215578.9375,4.673944473266602,0,2863895,True,BME690,6501,0,0,0,2862885,24484,0,28.449886322021484,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:24.877,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,14.95,22160332.0,1385.0,1384.59,21470046.0,3700.0,3699.17,000000000DFEC3B1,300.0,296.86,000000000DFEC3B8,23.04,16.39,1600.0,1597.78,22450161.0,-0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4117.3671875,4800.44921875,17358.2890625,33704.4140625,6489.7626953125,6350.505859375,11216.8017578125,9694.474609375,790.3327026367188,1133.6856689453125,9655.4150390625,6017.57568359375,8460.5546875,14616.9033203125,3136.6767578125,5603.099609375,6382.65673828125,846.728759765625,9423.0966796875,7713.60888671875,278182.03125,114734.484375,30433.9609375,23089.794921875,913.2061767578124,715.0980224609375,333.0644836425781,598.8291015625,5492.6396484375,5625.6640625,350.1792297363281,3674.158203125,518.1533203125,509.1822509765625,490.6802673339844,379.12408447265625,2626.390869140625,1790.1904296875,607.0280151367188,909.1185302734376,4367.73876953125,2672.737060546875,19533.080078125,9429.8173828125,495.5511169433594,2378.632568359375,390.8362121582031,1998.1871337890625,136682.171875,153308.984375,116341.6484375,210535.71875,859.51904296875,969.5081176757812,809.1229858398438,477.48919677734375,31294.0,38608.9140625,32137.05078125,28948.25390625,13881.556640625,11140.9111328125,10932.59375,12190.8857421875,12095,27.84615135192871,29.69963264465332,0,0,0,0,0,0,0,0,0,0,0,1,23.82908058166504,21.633100509643555,1003.9241333007812,212848.3125,4.661131381988525,0,2864336,True,BME690,6502,0,0,0,2862885,24484,0,28.449886322021484,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:25.175,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,14.95,22160332.0,1385.0,1384.73,21470046.0,3700.0,3699.22,000000000DFEC3B1,300.0,298.96,000000000DFEC3B8,23.04,16.39,1600.0,1598.21,22450161.0,-0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4138.048828125,4801.65380859375,17353.748046875,33692.65234375,6489.0068359375,6351.80712890625,11216.55859375,9693.0869140625,790.3944091796875,1133.3070068359375,9673.015625,6031.22216796875,8458.4140625,14594.1865234375,3143.546630859375,5550.58740234375,6384.14404296875,848.4666137695312,9440.869140625,7714.6484375,278129.84375,114720.5859375,30447.34375,23087.21484375,915.0267944335938,714.7879638671875,333.6869812011719,598.7586059570312,5494.92236328125,5632.111328125,350.0932922363281,3661.072509765625,518.0446166992188,509.1670837402344,490.7048950195313,379.060791015625,2625.83154296875,1790.2088623046875,607.0160522460938,909.1753540039062,4369.9169921875,2671.013427734375,19526.544921875,9429.6025390625,495.7604064941406,2367.65185546875,391.2413940429688,2001.7586669921875,136644.03125,153353.046875,116322.03125,210530.265625,859.76953125,968.1796875,810.5150146484375,476.6331176757813,31303.46484375,38618.5390625,32136.1875,28954.109375,13880.19921875,11137.7802734375,10932.3857421875,12191.4541015625,12396,27.68498039245605,29.69963264465332,0,0,0,0,0,0,0,0,0,0,0,1,23.828744888305664,21.57923126220703,1003.8920288085938,213263.921875,4.649435520172119,0,2864776,True,BME690,6503,0,0,0,2862885,24484,0,28.449886322021484,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:25.478,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,14.94,22160332.0,1385.0,1384.88,21470046.0,3700.0,3699.28,000000000DFEC3B1,300.0,301.11,000000000DFEC3B8,23.04,16.38,1600.0,1598.64,22450161.0,-0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4131.84912109375,4795.96875,17356.748046875,33680.58203125,6489.8974609375,6350.97607421875,11216.212890625,9694.5400390625,792.1624755859375,1130.0535888671875,9630.3349609375,6026.8671875,8473.0322265625,14612.0263671875,3144.613525390625,5597.0107421875,6365.57080078125,849.7136840820312,9443.6875,7697.07421875,278113.46875,114715.109375,30446.830078125,23083.083984375,915.372314453125,714.4205322265625,333.05029296875,598.381103515625,5503.90966796875,5628.7890625,350.2408142089844,3657.955810546875,518.1363525390625,509.12451171875,490.661865234375,379.0584106445313,2625.245849609375,1790.1251220703125,607.00048828125,909.1412353515624,4368.92138671875,2675.22265625,19535.80859375,9424.8095703125,495.7400512695313,2383.9912109375,391.0133666992188,2005.5450439453125,136700.21875,153358.09375,116338.3515625,210505.828125,859.2997436523438,967.5409545898438,810.3348999023438,477.28997802734375,31285.578125,38611.734375,32137.9453125,28958.1953125,13880.1826171875,11136.4375,10932.3974609375,12190.1484375,12697,27.926740646362305,29.78021812438965,0,0,0,0,0,0,0,0,0,0,0,1,23.828744888305664,21.57923126220703,1003.8920288085938,213263.921875,4.649435520172119,0,2864776,True,BME690,6503,0,0,0,2862885,24484,0,28.449886322021484,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:25.779,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,14.94,22160332.0,1385.0,1384.84,21470046.0,3700.0,3699.6,000000000DFEC3B1,300.0,302.06,000000000DFEC3B8,23.04,16.38,1600.0,1598.71,22450161.0,-0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4151.619140625,4807.83251953125,17375.560546875,33683.94140625,6489.61181640625,6351.8916015625,11215.826171875,9694.841796875,790.101806640625,1131.9744873046875,9692.5859375,6043.703125,8426.07421875,14609.21484375,3142.447265625,5593.8173828125,6397.634765625,847.5928955078125,9413.61328125,7720.88427734375,278101.71875,114707.5390625,30427.849609375,23088.416015625,916.935302734375,715.8190307617188,333.0284423828125,598.6646728515625,5504.47900390625,5630.7099609375,350.1396484375,3664.060791015625,518.0943603515625,509.1038208007813,490.77239990234375,379.0418701171875,2625.59375,1789.9876708984375,607.0197143554688,909.0842895507812,4359.998046875,2676.744140625,19540.99609375,9431.697265625,495.4912109375,2379.476318359375,391.1852111816406,1997.4228515625,136674.359375,153369.703125,116302.7890625,210524.09375,858.539794921875,967.8623046875,811.6477661132812,476.9998779296875,31277.083984375,38621.70703125,32141.033203125,28956.822265625,13882.0966796875,11134.9853515625,10932.1953125,12190.8671875,13000,27.84615135192871,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,23.82975196838379,21.507339477539062,1003.8646850585938,216863.0,4.63421106338501,0,2865216,True,BME690,6504,0,0,0,2862885,24484,0,28.449886322021484,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:26.081,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,14.96,22160332.0,1385.0,1384.55,21470046.0,3700.0,3700.28,000000000DFEC3B1,300.0,301.39,000000000DFEC3B8,23.05,16.38,1600.0,1598.33,22450161.0,-0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4151.85302734375,4796.38427734375,17358.083984375,33712.140625,6489.07080078125,6351.15185546875,11215.45703125,9693.087890625,791.365478515625,1135.1937255859375,9650.841796875,6034.95166015625,8466.763671875,14590.595703125,3137.543701171875,5560.89794921875,6370.27001953125,847.8231201171875,9512.5009765625,7748.7431640625,278092.96875,114712.4765625,30434.80859375,23088.611328125,916.2521362304688,716.2916870117188,333.1929016113281,598.2169799804688,5508.64892578125,5610.7880859375,350.1322021484375,3663.81298828125,518.1143188476562,509.0897216796875,490.7584228515625,379.0647888183594,2625.826904296875,1790.2744140625,606.9908447265625,909.1018676757812,4373.298828125,2670.119140625,19526.650390625,9434.3671875,495.7800598144531,2377.54248046875,390.77337646484375,2000.1944580078125,136718.46875,153355.546875,116341.8515625,210527.125,859.2027587890625,968.4469604492188,809.498779296875,477.7741394042969,31277.701171875,38624.99609375,32137.640625,28960.013671875,13878.712890625,11138.0244140625,10932.158203125,12191.0537109375,13301,27.765565872192383,29.69963264465332,0,0,0,0,0,0,0,0,0,0,0,1,23.82908058166504,21.45348358154297,1003.8382568359376,210998.0625,4.622430324554443,0,2865656,True,BME690,6505,0,0,0,2862885,24484,0,28.449886322021484,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:26.383,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,14.98,22160332.0,1385.0,1384.26,21470046.0,3700.0,3700.95,000000000DFEC3B1,300.0,300.72,000000000DFEC3B8,23.05,16.37,1600.0,1597.95,22450161.0,-0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4148.98046875,4792.3916015625,17382.138671875,33715.1484375,6489.5849609375,6350.7666015625,11216.775390625,9693.7158203125,790.3037109375,1130.279052734375,9682.560546875,6015.94091796875,8467.8359375,14510.4111328125,3140.648681640625,5586.45849609375,6400.16748046875,849.5150756835938,9420.90234375,7732.07568359375,278093.0625,114706.109375,30439.37109375,23093.001953125,913.98583984375,716.7394409179688,333.2955322265625,599.468994140625,5511.537109375,5624.05419921875,350.0921325683594,3655.132080078125,518.016845703125,508.9915466308594,490.8075866699219,379.0610046386719,2625.7431640625,1790.4344482421875,607.0335693359375,909.0848999023438,4363.37646484375,2670.053466796875,19518.490234375,9433.2119140625,495.7991943359375,2378.993896484375,391.0559692382813,2004.792724609375,136668.890625,153332.5,116345.1640625,210486.625,860.0731811523438,967.8193969726562,809.8463745117188,477.6465148925781,31290.435546875,38604.9609375,32141.1796875,28966.59765625,13880.8037109375,11138.603515625,10932.2001953125,12191.271484375,13600,27.84615135192871,29.78021812438965,0,0,0,0,0,0,0,0,0,0,0,1,23.82908058166504,21.45348358154297,1003.8382568359376,210998.0625,4.622430324554443,0,2865656,True,BME690,6505,0,0,0,2862885,24484,0,28.449886322021484,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:26.687,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,14.99,22160332.0,1385.0,1384.01,21470046.0,3700.0,3701.5,000000000DFEC3B1,300.0,300.3,000000000DFEC3B8,23.06,16.37,1600.0,1597.68,22450161.0,-0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4115.87060546875,4806.83935546875,17364.7109375,33721.80078125,6489.7734375,6349.2939453125,11217.5546875,9696.138671875,790.372314453125,1136.5958251953125,9723.8388671875,6046.41162109375,8492.5517578125,14648.8359375,3140.254638671875,5566.2607421875,6387.08984375,847.9486694335938,9529.869140625,7705.5107421875,278085.71875,114700.8515625,30434.888671875,23087.83203125,913.2333374023438,716.8451538085938,333.1329345703125,597.8634033203125,5516.8408203125,5614.06298828125,350.0374450683594,3667.461669921875,517.971435546875,509.0478210449219,490.8470153808594,379.0733337402344,2625.628173828125,1790.13427734375,607.00146484375,909.115966796875,4380.56298828125,2669.53564453125,19519.958984375,9431.8056640625,495.72174072265625,2377.039794921875,391.0137939453125,2001.651123046875,136679.625,153349.515625,116325.75,210488.21875,860.2191772460938,968.3886108398438,810.2247314453125,477.2861022949219,31291.0078125,38602.96484375,32144.880859375,28957.923828125,13878.7724609375,11136.705078125,10918.9140625,12191.1259765625,13901,27.84615135192871,29.69963264465332,0,0,0,0,0,0,0,0,0,0,0,1,23.82941627502441,21.399581909179688,1003.8160400390624,212434.359375,4.610903739929199,0,2866096,True,BME690,6506,0,0,0,2862885,24484,0,28.449886322021484,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:26.982,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,15.0,22160332.0,1385.0,1384.13,21470046.0,3700.0,3700.83,000000000DFEC3B1,300.0,302.65,000000000DFEC3B8,23.06,16.37,1600.0,1598.48,22450161.0,-0.0
