component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_091225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_093125,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4397359937.7501,6645741470.3663,4559222004.8337,8208.2681,5751.7614,6937912222.4165,4607571925.7541,4361226352.8377,4357826494.0788,6649134446.0287,4559517753.3521,12465.2981,83658.0855,6936140197.5352,4683394257.4141,4811758068.43,4409637164.1957,6694585374.0922,4638234984.1939,243068.4146,4893.431,6948855516.6375,4612667673.1897,4618966862.7337,4469931642.2801,6692143158.6056,4693178345.0809,12968057.0417,8858506.3574,6955354075.3725,4647742218.5818,4783576166.928,4404544897.8456,6660373015.2063,4577214326.9786,6313218.5654,650972.2738,6933802533.8576,4637517076.3033,4778196987.9518,4395670315.0175,6657478165.9389,4579259045.1971,907494.6327,3576.4511,6932459159.6051,4608111149.7854,4257337735.5452,4384973119.7694,6693481931.7798,4621487400.8399,28552.5631,15789.4163,6932487988.1192,4724061849.5391,4814393930.1973,3056718617.0624,6661383917.3179,4564749668.7216,26539.7034,7758.1024,6940942009.9711,4640960504.7908,4457771345.0621,21.641,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:35:17.470,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '2aa41372-d4f4-4056-a9f9-a544eee1e07c', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759386903255, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:35:03.563Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,512644.2,32.36,24.94,102806.54,2500.0,2499.53,22340098.0,0.16,0.0,0.08,22160328.0,2500.0,2498.35,22450181.0,0.15,0.5,379687.63,32.73,24.92,102760.75
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4397604357.7344,6646300301.8109,4558957937.741,8210.109,5752.4883,6936697552.4476,4607570765.6613,4318638022.1097,4361678152.0481,6649693004.5294,4559253654.0453,12466.6176,83849.9585,6936139323.4857,4679256597.5495,4812049384.214,4409391406.1194,6694587062.9961,4632810197.6377,243080.6694,4893.2794,6948857267.951,4612934378.6295,4634917601.683,4469931642.2801,6692708931.2848,4693733191.1617,12965602.642,8858215.9607,6955353198.9483,4648014744.6024,4783576166.928,4404544341.1457,6659815188.172,4577213749.2779,6312487.1837,650914.5217,6934407549.8078,4637788416.6277,4778196385.5422,4395915101.678,6657478165.9389,4578729195.5617,908231.8842,3575.6266,6933669724.7706,4607843842.4503,4303860848.8006,4385700110.8647,6693482776.0892,4625799859.8786,28536.6602,15831.2586,6931885918.9378,4725187079.8882,4814100509.8325,3070900190.3726,6661388958.911,4564749092.5851,26544.0681,7757.7002,6940947257.9375,4640689957.3523,4435811846.3001,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:35:18.673,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '2aa41372-d4f4-4056-a9f9-a544eee1e07c', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759386903255, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:35:03.563Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,502997.14,32.44,24.94,102806.97,2500.0,2499.82,22340098.0,0.15,0.0,0.06,22160328.0,2500.0,2498.08,22450181.0,0.14,0.5,378851.25,32.79,24.93,102761.71
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4397603246.0675,6646299463.4474,4559219703.0729,8208.6679,5751.8176,6936086880.5174,4607570185.6148,4281498218.335,4365536059.1514,6649693004.5294,4560040863.3094,12470.0349,83946.5329,6935531375.6336,4675125066.2115,4812047564.157,4409143446.2773,6695153280.9729,4637149713.2155,242793.9328,4893.4717,6947636140.7809,4613201115.0473,4649066236.8113,4470183615.8192,6692710619.6184,4693455751.6882,12964025.3318,8857862.9915,6954742792.0428,4648012404.1893,4783286498.2211,4404056220.4286,6660378055.9523,4576951649.2404,6312044.1309,650851.9551,6935017040.9858,4637791335.8244,4778199397.5904,4395912323.5915,6657479845.482,4577935517.4207,908751.5743,3578.8495,6932461780.3791,4607845002.6104,4346870752.0281,4386186938.685,6694052182.724,4629317557.6979,28557.2194,15790.6725,6931890286.5129,4716489728.0608,4814103544.5496,3059573817.4499,6660830112.5861,4564750244.858,26545.4463,7757.2149,6939132563.8335,4640689373.1378,4383738875.684,21.7216,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:35:19.873,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '2aa41372-d4f4-4056-a9f9-a544eee1e07c', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759386903255, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:35:03.563Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,492431.18,32.51,24.94,102806.99,2500.0,2498.04,22340098.0,0.14,0.0,0.05,22160328.0,2500.0,2498.55,22450181.0,0.15,0.5,373274.92,32.86,24.93,102761.11
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4398580641.5745,6645738117.1934,4559217401.312,8210.6753,5752.2065,6936691433.5664,4607837461.5697,4327133191.4661,4368920426.3074,6648578497.1486,4560305053.5283,12470.1533,84107.3892,6936137575.3868,4680911019.4461,4813218035.0749,4410128205.1282,6694587907.4481,4631999415.3756,242907.3252,4893.509,6946413690.4762,4612929732.8688,4662482511.3162,4469931077.3403,6693276487.9696,4693735560.6895,12962120.4989,8858307.8322,6954124605.6782,4647465629.2049,4783577373.0551,4403567651.8061,6660383096.6983,4576695355.8226,6311731.9965,650793.6475,6935023158.2627,4637795422.6997,4778200000.0,4395915657.2953,6657484044.3399,4578734396.6713,908782.8087,3572.7604,6933068320.8108,4607845582.6904,4386129085.7807,4384242491.4108,6694053871.4853,4633110344.4243,28551.8049,15799.8275,6931891160.028,4718171180.803,4814398179.0592,3047852928.7009,6660271360.1613,4564750820.9944,26538.9737,7757.1181,6938528460.2606,4640958752.0449,4338809497.7569,21.641,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:35:21.077,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '2aa41372-d4f4-4056-a9f9-a544eee1e07c', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759386903255, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:35:03.563Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,484800.89,32.57,24.94,102807.35,2500.0,2500.14,22340098.0,0.15,0.0,0.06,22160328.0,2500.0,2500.28,22450181.0,0.15,0.5,366009.18,32.91,24.93,102762.15
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4399072560.4671,6646856711.6626,4559220853.9533,8211.3451,5751.9334,6934876343.6162,4607839781.8899,4287758853.7443,4369890637.9453,6649136123.4589,4561093776.9846,12472.0277,83807.3689,6934926155.7284,4685606087.4182,4814389681.3354,4409392520.7602,6694023473.782,4636069046.2259,243025.4042,4893.6349,6945809190.372,4612929732.8688,4674868560.6507,4470439572.8572,6693280709.16,4693739707.3633,12960458.1088,8858593.9626,6953519670.5511,4646921322.024,4783288910.3299,4403323130.0089,6661503235.0223,4575901819.2319,6311571.2903,650799.8053,6934424152.3943,4636984414.2198,4777914583.4588,4395673092.9496,6657484884.1115,4577413484.3145,910340.8432,3575.0958,6933072689.149,4607845002.6104,4340677066.2288,4384239720.7137,6692919375.2638,4635549379.8268,28528.122,15829.744,6931888539.4829,4719007901.1466,4814392109.2564,3035869022.4698,6660827592.0013,4564226049.8877,26538.8089,7757.2606,6937924462.3186,4640961673.2882,4299451341.8271,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:35:22.272,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '2aa41372-d4f4-4056-a9f9-a544eee1e07c', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759386903255, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:35:03.563Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,475429.09,32.6,24.94,102806.34,2500.0,2498.93,22340098.0,0.14,0.0,0.06,22160328.0,2500.0,2499.36,22450181.0,0.15,0.5,364154.09,32.94,24.93,102761.24
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4399809253.6981,6647414891.833,4558959663.9623,8210.5629,5751.6705,6935485929.0334,4608110569.6717,4332107505.7358,4371822954.0808,6648573465.2801,4560828344.4624,12468.4173,83710.1801,6935535745.499,4681465110.7968,4814971771.9905,4409884064.4334,6694018407.4981,4639867064.8864,242887.3087,4893.6703,6945815317.2867,4612666511.817,4684828706.4383,4470689908.4642,6693274799.4935,4693458121.0757,12959168.4099,8859312.6478,6953520546.7449,4646651848.3856,4783000482.3927,4403567095.2301,6662059663.8655,4575634095.6341,6311643.5502,650801.3587,6933820882.4814,4637260361.9381,4777916390.5789,4395670870.6039,6657482364.7968,4576882329.1549,910653.9848,3570.314,6933072689.149,4607578306.2645,4301057598.438,4384970902.8432,6693484464.7079,4637989814.4354,28538.1408,15841.1748,6931283081.4918,4720411219.3962,4814393323.217,3035289170.5069,6660274720.6587,4563966589.8618,26546.0138,7756.7461,6938531083.326,4641236342.3897,4341177468.7979,21.4799,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:35:23.474,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '2aa41372-d4f4-4056-a9f9-a544eee1e07c', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759386903255, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:35:03.563Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,467929.36,32.63,24.94,102806.56,2500.0,2500.79,22340098.0,0.14,0.0,0.08,22160328.0,2500.0,2499.99,22450181.0,0.14,0.5,361219.2,32.98,24.93,102762.76
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4399809253.6981,6647968134.1719,4559223155.7141,8211.6105,5751.9218,6936694930.0699,4607840361.97,4373021229.6664,4374974563.1497,6649136123.4589,4560831222.6571,12467.3912,83787.6187,6935541863.3106,4686713080.4177,4815261656.1438,4409142331.6986,6694012496.8336,4643399167.79,242994.8826,4893.4892,6945811816.1926,4612665350.4442,4694542764.1314,4471196880.651,6694410200.1182,4693737930.2174,12957115.348,8859892.9101,6952913965.3058,4646384160.9639,4783576769.9916,4403808861.1822,6662056302.521,4575631208.1312,6311566.5457,650810.729,6933818261.2495,4637256275.54,4778196385.5422,4394693662.1674,6656364399.6641,4576352451.9147,911046.104,3578.9015,6932465274.7445,4607041526.505,4265362521.5146,4383026979.1147,6693483620.3985,4639892246.4277,28549.5152,15808.0586,6931283081.4918,4721812994.1152,4814390895.2959,3051274320.5683,6659711021.5054,4563440847.8286,26536.6187,7757.1788,6937925336.5973,4640964010.2828,4301079835.1231,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:35:24.676,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '2aa41372-d4f4-4056-a9f9-a544eee1e07c', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759386903255, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:35:03.563Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,459860.84,32.66,24.94,102805.94,2500.0,2500.63,22340098.0,0.13,0.0,0.07,22160328.0,2500.0,2500.36,22450181.0,0.15,0.5,358961.22,33.01,24.93,102761.7
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4399811478.1448,6648522307.9504,4559226032.9152,8211.5987,5752.3539,6936694930.0699,4607304100.6902,4409801490.2135,4377643999.336,6649133607.3136,4560834676.4909,12466.3949,83887.459,6936145441.832,4682017564.5408,4815258620.6897,4408898857.6205,6694580307.3805,4646398662.9134,242855.1903,4893.3913,6946417191.8768,4612130871.509,4703461424.4203,4470945923.0378,6694975510.8934,4693739114.9813,12957395.4666,8861163.3432,6952915717.5399,4646113580.5357,4783863458.175,4403564868.9264,6661494832.367,4575365825.4894,6311407.8956,650809.3868,6933819134.9934,4637255691.7688,4778193373.494,4394695328.5564,6656921655.8905,4575563063.0631,912309.1354,3583.4706,6931858839.972,4607043266.4424,4234328812.4733,4384485453.0341,6693480243.1611,4642069955.4722,28548.3047,15841.7295,6931282208.0531,4712848412.9338,4814389681.3354,3048205167.7594,6659709341.3979,4563440847.8286,26544.102,7757.0232,6938527585.9054,4640962841.7855,4264924706.8947,21.7216,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:35:25.878,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '2aa41372-d4f4-4056-a9f9-a544eee1e07c', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759386903255, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:35:03.563Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,453836.62,32.72,24.94,102806.91,2500.0,2500.62,22340098.0,0.14,0.0,0.07,22160328.0,2500.0,2498.12,22450181.0,0.16,0.5,357291.32,33.05,24.93,102761.44
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4400057838.8299,6648519792.0161,4559227183.7956,8213.5025,5752.1695,6936692307.6923,4607570765.6613,4361217003.9595,4379347946.4187,6649132768.5985,4561361542.89,12467.9432,83938.0072,6936756118.8811,4677609233.3059,4815261656.1438,4408405304.5077,6695138924.0774,4648851727.9822,242775.918,4893.6471,6945810940.919,4611860775.6619,4711293733.2937,4470948748.3754,6694410200.1182,4693743854.0371,12954467.0432,8861862.2695,6954135120.9253,4646114165.3995,4783861648.8752,4403078635.4277,6661492311.5705,4575635250.6353,6311206.8028,650858.7048,6933214223.3095,4636987916.6423,4777617154.5597,4394940562.1598,6657475646.6241,4575300571.6926,912224.4279,3574.7408,6931866701.6073,4607846742.8505,4206650575.5663,4384973119.7694,6694042894.5369,4644247948.4174,28539.1581,15826.7303,6932497597.6238,4715088739.835,4814680708.996,3033186353.5191,6659707661.2903,4563443151.7106,26543.9131,7757.1838,6937925336.5973,4641506369.0546,4310200554.378,21.4799,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:35:27.072,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '2aa41372-d4f4-4056-a9f9-a544eee1e07c', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759386903255, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:35:03.563Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,445801.17,32.74,24.94,102805.88,2500.0,2500.25,22340098.0,0.14,0.0,0.08,22160328.0,2500.0,2499.14,22450181.0,0.15,0.5,355196.65,33.08,24.94,102761.37
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4400548417.5983,6649073219.8272,4559230060.9967,8209.8923,5752.4161,6936689685.3147,4607305260.7157,4399506823.4772,4381537353.9348,6648570949.3459,4561626460.9362,12466.7223,83932.4167,6934328905.9769,4683125221.0824,4815841530.0546,4409390848.799,6694572707.313,4646674095.361,242779.4776,4893.657,6945810065.6455,4611324161.1517,4717745063.0502,4471707923.5899,6694405978.215,4694023696.6825,12953371.8995,8862179.8447,6953524927.714,4645843616.5858,4784145958.9867,4402837506.956,6660373015.2063,4575638715.6387,6310818.3411,650816.6169,6930787772.9258,4636445456.1373,4777898921.7517,4394208830.8803,6656913258.8798,4584567758.3613,911456.3921,3581.0669,6931258625.2074,4607585266.8213,4257327535.2982,4384732875.194,6688955450.5569,4645881904.5385,28523.4274,15846.6867,6931892033.543,4717051068.8836,4814972379.0445,3045153721.6828,6659143217.1357,4563181477.8552,26542.6926,7757.6569,6938526711.5502,4641777595.9797,4274357246.8064,21.641,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:35:28.273,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '2aa41372-d4f4-4056-a9f9-a544eee1e07c', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759386903255, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:35:03.563Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,439814.04,32.76,24.94,102806.9,2500.0,2501.21,22340098.0,0.15,0.0,0.06,22160328.0,2500.0,2498.64,22450181.0,0.15,0.5,353406.86,33.09,24.93,102761.79
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4400550086.2117,6647957232.7044,4559230060.9967,8215.6004,5751.9145,6936687937.0629,4607840942.05,4353057415.7427,4383482187.3788,6648565917.4774,4560835827.7688,12468.8724,83977.6211,6934328905.9769,4678711862.4102,4815547325.6026,4409881834.9033,6694568485.0532,4649945419.3321,242605.1717,4893.4599,6944600507.5698,4610791734.3859,4723939845.1459,4472717919.7287,6693836541.7089,4693465229.2382,12953159.1923,8862795.8255,6953527556.2955,4646385915.6577,4784144149.5778,4403079748.4557,6659805947.5806,4575369290.2928,6310228.8475,650848.2585,6930787772.9258,4636447790.8131,4777610528.8519,4394697550.4083,6656912419.1788,4584036102.754,910396.1551,3574.8859,6930051523.8844,4607586426.9142,4303616975.0909,4383029749.0444,6689516496.4982,4647789053.7925,28532.8135,15812.778,6932499344.8065,4719012059.6447,4814676459.8762,3045749682.0932,6659140697.1861,4563179750.0432,26543.1958,7757.0202,6939132563.8335,4642048270.2197,4243649595.9758,21.641,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:35:29.476,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '2aa41372-d4f4-4056-a9f9-a544eee1e07c', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759386903255, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:35:03.563Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,434070.66,32.8,24.94,102805.85,2500.0,2499.18,22340098.0,0.13,0.0,0.07,22160328.0,2500.0,2499.15,22450181.0,0.14,0.5,350443.08,33.12,24.93,102761.9
