component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_091225,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_093125
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3730102151.2969,5691300538.5996,4116776206.3228,7164.3792,7622.8889,6721459129.1062,4445026348.2453,4356856264.412,2985134768.3492,5681997418.9848,4101477414.0075,39227.0408,62914.0694,6732977637.956,4447833062.209,4393347173.7807,2920913014.6082,5681113978.4946,4100156913.5163,804111.8635,4558.6789,6717452494.0618,4442786462.7108,4338510196.2714,4043337584.8171,5793581402.1493,4120792171.9669,347054.0064,173847939.7073,6791700831.9753,4495117637.0543,4382794653.706,3734423811.0949,5711933833.0691,4118062938.8817,9594739.7943,8738622.8473,6764154279.8565,4467824861.9407,4390617495.7118,3521162666.6667,5712652634.614,4107817266.7843,213829.4128,10482.2171,6743800885.7094,4448038819.7016,4376822017.539,2661707915.798,5735378491.8223,4111865489.4833,18221.0222,10699.5597,6756441126.2799,4443034293.3991,4372705532.2901,2164597109.7,5743269802.1596,4115922749.0123,23502.8709,8025.9425,6726016308.5025,4440544914.8746,4101607133.6263,22.1245,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:15:16.274,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '93642ef0-4c90-4519-b483-14f4c7ed87a9', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759367702340, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:15:02.637Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,148021.98,32.0,25.06,102606.3,0.5,123547.71,31.43,25.03,102652.59,0.0,0.55,22160328.0,2500.0,2500.66,22450181.0,0.15,2500.0,2499.76,22340098.0,0.16
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3720271843.7485,5691301256.7325,4116776726.2895,7164.7067,7623.2775,6721454884.9843,4444778855.317,4354227160.4938,3031455422.4247,5681998852.8821,4101479486.1169,39230.6954,63101.9947,6732975937.4203,4447586380.9737,4393593179.0499,2909167432.1196,5680708192.9611,4100158984.9819,804032.0392,4558.9732,6717447404.1398,4443035414.0984,4337324005.247,4043550510.2041,5794007895.8912,4121011347.0747,347027.8669,173841015.4568,6795778407.1404,4494862811.7914,4382795758.3122,3763045687.69,5712348446.6229,4117854988.037,9595564.4655,8738601.9133,6764738146.0914,4467074201.3635,4390134993.0844,3520537682.1898,5710595186.6263,4108033518.3936,215218.7414,10507.7718,6740927045.203,4447039820.5272,4375130113.5737,2655078491.8825,5738703113.6857,4111868086.2114,18234.9598,10643.034,6752403854.3532,4443033172.6998,4372462394.6223,2168055266.1878,5740773632.7418,4115923268.8709,23497.6284,8025.9321,6726013760.299,4440546034.9462,4102248474.8216,22.2051,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:15:17.476,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '93642ef0-4c90-4519-b483-14f4c7ed87a9', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759367702340, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:15:02.637Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,148194.25,32.1,25.06,102606.34,0.5,123373.49,31.58,25.03,102651.69,0.0,0.51,22160328.0,2500.0,2498.59,22450181.0,0.14,2500.0,2499.97,22340098.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3712580705.6178,5690892575.0395,4116563198.669,7164.7958,7623.3415,6722023769.1002,4445029151.2501,4351838223.1971,3021595695.9707,5682001003.7281,4101694037.1963,39227.5917,62989.3761,6733551020.4082,4447835305.9965,4395055383.2521,2963907770.6243,5680300315.367,4100159502.8483,803702.5879,4559.0925,6718019852.3797,4442536978.9332,4340647631.5502,4043549489.7959,5793159356.7251,4120797897.2571,346939.3244,173749164.2742,6796365977.1693,4495373625.1276,4383282699.9558,3755174881.5166,5711935995.3871,4118069180.7542,9596325.4637,8739004.1709,6764733874.4126,4469337091.3191,4390128354.0802,3519753876.2273,5708535619.1025,4107607782.1012,215296.0154,10544.7337,6739207659.5745,4446541610.5877,4377062879.2057,2647504097.4011,5741610519.4523,4111868086.2114,18199.3602,10680.5117,6749527787.2486,4443282151.8633,4375357005.0174,2169553946.1773,5738698044.895,4115927427.7397,23500.5248,8025.2445,6725448445.7279,4440299042.3923,4099276710.0641,22.1245,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:15:18.667,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '93642ef0-4c90-4519-b483-14f4c7ed87a9', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759367702340, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:15:02.637Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,148480.73,32.18,25.06,102605.48,0.5,123442.87,31.69,25.03,102650.39,0.0,0.5,22160328.0,2500.0,2499.76,22450181.0,0.15,2500.0,2499.82,22340098.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3702838917.7064,5690483234.0059,4116563198.669,7164.6509,7623.328,6721455733.8087,4445028030.0482,4354466637.4012,3016401554.1081,5682405535.2406,4101904983.9395,39232.6032,62802.2903,6733549319.7279,4447834184.1028,4395784080.2083,2963801699.2926,5680708909.7556,4100584213.7974,804083.4891,4558.7764,6719165888.8417,4442538659.7938,4344214704.1112,4043760395.9386,5793582133.1969,4121227421.7896,346924.9696,173748623.5136,6794615582.6326,4494609716.0025,4383281042.8635,3750009465.6633,5711935274.6144,4118071781.5345,9596166.6357,8739015.3508,6764154279.8565,4468579721.5803,4389882717.4154,3521946210.2689,5707302318.8823,4107820379.7862,214951.4672,10555.8677,6737490002.5525,4447294295.8102,4379237348.9322,2642447419.3764,5744108139.4506,4111867566.8657,18226.3968,10705.8489,6748374808.2495,4443281591.4822,4377286116.1675,2167222678.9433,5737453847.8245,4115927947.5983,23505.0855,8025.9495,6724880679.4055,4440300722.4058,4095465572.4166,22.044,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:15:19.876,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '93642ef0-4c90-4519-b483-14f4c7ed87a9', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759367702340, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:15:02.637Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,148194.54,32.28,25.06,102606.99,0.5,123637.9,31.81,25.03,102650.09,0.0,0.46,22160328.0,2500.0,2500.15,22450181.0,0.15,2500.0,2500.14,22340098.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3697813141.6838,5690894729.2834,4116992876.0855,7165.3859,7623.3803,6722601239.494,4445277793.3509,4356143162.9796,3005028081.36,5681995985.0875,4101691446.9253,39232.422,62825.1413,6738708195.0472,4447832501.2621,4394322498.4772,2950395707.5788,5681113978.4946,4100796084.3217,804180.164,4558.8065,6718599185.4743,4442789264.3021,4342313543.0917,4043136924.8036,5792735180.1769,4121012388.0908,346917.8759,173749991.3246,6792866946.8989,4494865646.2585,4384009723.2197,3734393175.284,5711520720.7207,4118066059.8179,9596193.0737,8738532.0343,6763002220.7038,4468335211.9026,4389888249.6127,3521317836.3483,5705660907.1274,4107608300.9079,214613.0717,10511.3796,6735770670.296,4446795468.566,4374168779.6274,2638465948.865,5747028281.3633,4111870163.5939,18194.651,10709.2789,6744936115.8433,4443287195.2928,4372705532.2901,2163289567.263,5735378491.8223,4115928987.3155,23498.4108,8025.9348,6723740341.3433,4440052077.5003,4090381482.6271,22.1245,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:15:21.075,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '93642ef0-4c90-4519-b483-14f4c7ed87a9', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759367702340, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:15:02.637Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,148205.56,32.35,25.07,102607.99,0.5,123672.48,31.91,25.04,102652.33,0.0,0.44,22160328.0,2500.0,2502.05,22450181.0,0.14,2500.0,2500.19,22340098.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3694533034.9233,5690891138.8769,4116992356.0917,7165.2569,7623.1504,6722028013.5823,4445279475.2481,4358057553.9568,3002741544.0619,5681993117.2928,4101477932.0348,39227.5717,62758.7926,6736988259.316,4448082576.0126,4395293824.4254,2939297301.3104,5680705325.7831,4100796602.2686,803320.3442,4559.0613,6718600882.4029,4443038215.8467,4344692581.4399,4043346768.022,5793157894.7368,4121442477.8761,346937.5962,173695008.6266,6795780981.8057,4494867346.9388,4383767539.4984,3734390347.363,5710701880.81,4118064499.3498,9596671.459,8738679.6768,6763584180.4049,4470356901.2179,4389889909.272,3521165333.3333,5704018281.2725,4107818304.4516,215112.0124,10507.5144,6734052215.3244,4447295417.5781,4375856079.4045,2632914975.7169,5749529889.7272,4112508310.8248,18221.1774,10735.4843,6742060451.2559,4443035414.0984,4374388953.1999,2164899126.769,5733723050.2098,4115717107.6571,23498.0642,8026.5601,6723174562.7441,4440552195.3405,4089751043.7606,22.1245,23.5751,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:15:22.273,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '93642ef0-4c90-4519-b483-14f4c7ed87a9', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759367702340, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:15:02.637Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,148019.0,32.41,25.07,102607.53,0.5,123723.38,32.0,25.04,102652.17,0.0,0.42,22160328.0,2500.0,2500.73,22450181.0,0.16,2500.0,2500.13,22340098.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3685573747.6162,5690073233.7737,4116990796.1104,7165.2636,7623.4933,6722027164.6859,4444778855.317,4355423161.3611,2996701229.8959,5681993117.2928,4101900321.2102,39232.2558,62886.1832,6738137338.3254,4448332678.8219,4396267796.798,2926654592.4968,5680295298.1651,4101005904.9,803539.064,4558.7502,6718601730.8671,4443035414.0984,4343502463.0542,4043554591.8367,5793157894.7368,4121440395.6273,346978.82,173679785.0248,6793452299.245,4494867913.8322,4384493065.9152,3730151122.8285,5710297593.3132,4118069180.7542,9596973.4587,8738849.1486,6764168802.3236,4472124767.3304,4389649278.0882,3519125838.4045,5702790530.3303,4108458305.2255,216157.9682,10570.547,6732337187.5531,4448291164.0954,4371755729.3962,2626513356.5621,5751200290.2758,4112080087.2546,18219.8411,10689.6943,6740340483.4866,4443035414.0984,4370292433.0873,2168179350.806,5732479566.0036,4115932106.467,23500.8207,8026.4874,6723748832.4701,4441049064.6354,4087637422.0803,22.1245,23.5751,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:15:23.473,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '93642ef0-4c90-4519-b483-14f4c7ed87a9', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759367702340, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:15:02.637Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,148215.75,32.45,25.06,102607.37,0.5,123751.87,32.08,25.03,102651.87,0.0,0.39,22160328.0,2500.0,2498.65,22450181.0,0.15,2500.0,2500.23,22340098.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3680596897.0643,5689256281.407,4116990796.1104,7166.078,7623.2795,6722024617.9966,4445277232.7185,4352552654.6731,2981642442.955,5681177777.7778,4101688338.6002,39226.3757,62972.1954,6736991662.4128,4447583015.4813,4393832567.4104,2931003146.4001,5681108960.5735,4100793494.5875,804101.329,4558.6881,6718602579.3314,4443035414.0984,4341600284.495,4044588925.7464,5793154970.7602,4121439354.5029,347017.6448,173746428.6954,6792288557.2139,4495123306.3099,4385219385.4996,3733506267.0813,5709887599.9712,4118498673.4641,9596997.631,8739308.6326,6763596993.2519,4473897415.6416,4390138865.8368,3519754320.494,5701556834.5324,4108245641.345,215426.2361,10575.9065,6736921898.928,4448540170.5566,4371756831.2032,2614492121.6926,5752868757.259,4112080087.2546,18220.4243,10702.5737,6743211274.802,4442787023.0291,4369569957.6015,2170746301.43,5730402747.65,4115927947.5983,23508.6637,8026.1467,6724320652.1739,4441296140.7046,4090381482.6271,22.1245,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:15:24.672,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '93642ef0-4c90-4519-b483-14f4c7ed87a9', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759367702340, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:15:02.637Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,148608.08,32.54,25.06,102607.01,0.5,123508.25,32.15,25.04,102652.41,0.0,0.39,22160328.0,2500.0,2500.23,22450181.0,0.16,2500.0,2501.03,22340098.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3678026737.2232,5689257717.1572,4116776726.2895,7167.0421,7623.2791,6722020373.5144,4445525902.6688,4353986063.8648,2978041368.9357,5681585059.8609,4101688856.6544,39227.6549,62760.142,6735841272.5417,4447585820.0583,4395050398.7594,2933399399.8444,5681108243.7276,4100792458.6937,803438.4744,4558.5499,6717459280.6244,4443036534.7977,4344926084.0999,4044588925.7464,5794425678.1458,4121442477.8761,347002.8949,173793083.5001,6795200377.5852,4495378160.7892,4385217727.6746,3760863394.7219,5709463976.9452,4118062938.8817,9597096.7878,8739850.633,6764167093.7981,4472879386.2123,4390378444.174,3517405434.2035,5700326548.227,4108671510.1194,215173.8216,10562.838,6734628338.1527,4449037706.2058,4371031671.7158,2613534869.8983,5754534562.8812,4111862892.7551,18221.2427,10709.4014,6746655022.5782,4442785342.0743,4365240112.2174,2178914510.8411,5729158533.9406,4115925868.1639,23504.3116,8026.0889,6723746285.132,4441294460.3148,4087630724.8467,22.1245,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:15:25.876,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '93642ef0-4c90-4519-b483-14f4c7ed87a9', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759367702340, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:15:02.637Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,148298.81,32.6,25.07,102608.67,0.5,123797.44,32.23,25.04,102652.49,0.0,0.39,22160328.0,2500.0,2500.85,22450181.0,0.15,2500.0,2501.41,22340098.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3673413537.3204,5689664010.3381,4116987676.1479,7166.1578,7623.2084,6722588504.9665,4445774039.8094,4356617622.8383,2976915789.4737,5681991683.3955,4101899285.0482,39230.9907,62878.5665,6734696376.9349,4447835866.9434,4388972955.0357,2931109054.5643,5681106093.19,4101002279.0842,803530.089,4558.9978,6718030033.0873,4442786462.7108,4343737478.7892,4045212841.9763,5794427871.6093,4121658076.9431,346934.1122,173744690.7937,6800456028.8561,4495889090.4967,4385949262.1456,3764072684.0855,5709871028.1721,4118488269.2608,9597396.1352,8741088.0411,6765903614.4578,4474648682.2055,4390382317.1406,3518662284.5976,5706485455.0691,4108031442.9513,215453.0599,10506.6112,6737492555.0923,4449785060.8901,4373924378.5482,2609125762.3208,5747021029.7317,4111862373.4095,18229.8018,10669.8024,6749529491.9877,4442535858.3595,4368125722.4638,2178310518.6328,5728746566.4305,4115928987.3155,23495.4574,8026.2061,6726029049.5201,4441792056.4674,4085310472.6599,22.1245,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:15:27.077,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '93642ef0-4c90-4519-b483-14f4c7ed87a9', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759367702340, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:15:02.637Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,148105.3,32.64,25.07,102607.35,0.5,123641.63,32.32,25.04,102652.06,0.0,0.37,22160328.0,2500.0,2499.56,22450181.0,0.14,2500.0,2497.71,22340098.0,0.13
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3707185365.3972,5689254845.6569,4116770486.6889,7164.7845,7623.7875,6722591051.872,4445529266.6517,4358771833.4615,2978037984.2046,5681988098.6521,4101682121.95,39228.2576,62948.6664,6735264097.9842,4448083136.9909,4390668916.6759,2936450584.0905,5680290280.9633,4100999171.2421,803526.7651,4558.8921,6718026639.5181,4443284953.7686,4346592539.8477,4046456652.7111,5795694749.159,4121225860.1843,346976.5691,173675398.6754,6797534552.3221,4495888523.4747,4385704100.8069,3759067273.9349,5709875351.2501,4118489309.6811,9597903.987,8740327.2372,6765896778.6038,4476164399.029,4390621922.2044,3517406322.1453,5705250161.9754,4108454153.91,215497.4917,10501.8534,6738635860.7778,4449535914.7026,4369827643.1718,2606792701.4031,5749520458.5026,4111643643.5397,18232.3712,10709.6361,6754706133.2423,4442785342.0743,4367161411.0396,2177767925.983,5727503794.175,4115925348.3053,23495.4565,8026.024,6726593611.9606,4442038095.2381,4088895645.4522,22.044,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:15:28.274,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '93642ef0-4c90-4519-b483-14f4c7ed87a9', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759367702340, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:15:02.637Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,148023.9,32.69,25.06,102606.84,0.5,123709.93,32.37,25.04,102651.31,0.0,0.36,22160328.0,2500.0,2499.33,22450181.0,0.16,2500.0,2500.62,22340098.0,0.15
