component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_453624,FLW0_453624,ANLT0_453624,SETP0_183425,FLW0_183425,ANLT0_183425,FLW0_091225,FLW0_093125,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,SETP0_093324,FLW0_093324,ANLT0_093324
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3667589335.3083,5689244795.4056,4116320058.2302,7135.2106,7591.7801,6726025651.9154,4448281626.9285,4353492429.2298,3040569015.1661,5679539916.8697,4101034393.4528,39119.1426,61650.9613,6730696982.5754,4454345261.5022,4387989494.0558,2946412517.6751,5678246041.4129,4099917145.6683,798016.1406,4552.5911,6716326547.922,4447034212.0022,4347289361.2359,4019256516.8881,5793547773.9601,4121403435.7106,342414.8581,174930604.8703,6783533795.9393,4498427323.2724,4383734393.9896,3786605495.8184,5706111031.106,4117361660.0791,9551760.4874,8666105.6734,6758366336.6337,4475659046.0062,4388898783.1858,3429875308.4816,5732482459.3128,4107790806.2675,211785.9146,9694.2395,6729480751.2535,4450048265.7986,4392070511.4014,2642157759.4552,5747010877.4474,4110339528.6055,18127.7594,9570.9372,6744921635.4344,4445779086.0667,4390341908.7137,2176248864.9184,5745754368.1578,4115464185.4663,23362.6953,7947.6323,6729450157.2193,4443290557.5792,4156938390.6119,22.1245,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:15:15.589,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'ed0aaf28-c04f-4fe8-8b3c-b64f8cbdc885', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759378501653, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:15:02.021Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,488154.24,31.66,24.98,102764.22,2500.0,2498.27,22340098.0,0.0,0.07,22160328.0,0.13,0.15,0.5,357050.11,32.21,24.95,102712.76,2500.0,2500.22,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3666228021.4696,5689656113.1452,4116108656.0957,7135.6837,7591.2524,6724886624.2038,4448282748.9481,4355405598.2437,3033907746.5328,5679547799.914,4101037501.2949,39119.9723,61668.4456,6729555536.6703,4453344566.1331,4389932510.9255,2947510422.8708,5678248190.872,4100342845.3053,797742.4663,4552.3331,6715762021.8811,4447035894.5597,4346814198.0719,4022736409.3193,5793127192.9825,4121191504.867,342361.2569,174897433.2711,6781214353.0016,4498172122.3124,4383495553.2232,3804481202.2855,5706947285.0353,4117367900.9777,9551066.5464,8666452.1975,6758942381.5621,4476918125.3529,4388655494.7182,3437940372.3474,5728347668.9555,4108008094.2251,212318.5514,9696.639,6730631534.2116,4449304191.684,4392804317.7415,2635451336.8628,5749101922.3794,4110130301.6145,18132.2906,9531.8342,6744929301.5332,4446281051.9823,4390831627.2893,2174986524.3936,5743676619.8,4115252351.9933,23364.0716,7947.3278,6728879163.8341,4443042138.2943,4156074795.726,22.044,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:15:16.788,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'ed0aaf28-c04f-4fe8-8b3c-b64f8cbdc885', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759378501653, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:15:02.021Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,478157.52,31.81,24.97,102762.55,2500.0,2499.07,22340098.0,0.0,0.05,22160328.0,0.15,0.14,0.5,354584.87,32.33,24.96,102713.47,2500.0,2498.76,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3662829604.2899,5688843586.2465,4116323177.7061,7135.9821,7591.7021,6724317255.4348,4448034331.8748,4357080107.6154,3079475833.1065,5679956281.8032,4100824571.399,39123.4411,61713.6578,6728987083.6166,4454346946.8007,4388477022.6179,2962565100.2694,5679063418.1297,4100555210.2755,797284.6748,4552.3999,6715193351.4247,4447036455.4122,4344673419.1076,4025396688.3381,5793555084.436,4120979596.0858,342323.6145,174953637.7269,6780637095.393,4498685390.0709,4383496658.0125,3826583281.0161,5707360460.9291,4117586206.8966,9550373.0177,8668452.7985,6757784415.8061,4478430863.0818,4388893805.3097,3445584551.1482,5724208739.6172,4107794438.1031,212989.9686,9768.8479,6728912304.5547,4449303069.4125,4393289043.9019,2631660460.1676,5751185776.4877,4110341086.0762,18126.9458,9602.0382,6748379921.5954,4446529273.2167,4391074037.1846,2174259636.0037,5741179368.299,4115681759.11,23364.0969,7947.459,6728308267.4824,4443041577.9446,4154763326.0027,22.1245,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:15:17.990,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'ed0aaf28-c04f-4fe8-8b3c-b64f8cbdc885', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759378501653, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:15:02.021Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,469219.92,31.94,24.97,102761.82,2500.0,2499.77,22340098.0,0.0,0.07,22160328.0,0.15,0.15,0.5,352436.17,32.43,24.97,102714.34,2500.0,2498.96,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3662828217.4556,5688435256.9624,4115894156.7894,7136.3246,7591.7253,6723745436.0194,4448281626.9285,4358275483.304,3118280967.0053,5680365538.9908,4101252525.2525,39120.4587,61810.6144,6728987083.6166,4454098415.9083,4387263379.0358,2956787901.419,5679066284.4858,4100557281.9557,796299.9892,4552.6612,6715766262.4035,4447037577.1172,4342769660.1543,4028270305.9876,5794406668.129,4121196710.2181,342346.7393,174917967.9042,6784704823.9225,4498430159.9909,4383737156.1153,3815135538.543,5707764333.0452,4117368421.0526,9550148.9028,8669332.2077,6759509134.3691,4477414163.0901,4388404490.6537,3454629338.9151,5721731282.9399,4108010169.6674,212915.5696,9734.5012,6726628440.367,4449804141.6466,4387458395.5327,2626312506.2216,5753693190.0682,4110557603.4474,18128.2284,9529.2254,6744936967.632,4446532077.1646,4391074590.5268,2172578155.0464,5739102034.9048,4115679679.7838,23358.6605,7947.5978,6729454406.3908,4443041017.595,4149317052.7637,22.044,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:15:19.191,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'ed0aaf28-c04f-4fe8-8b3c-b64f8cbdc885', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759378501653, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:15:02.021Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,461188.3,32.06,24.97,102762.91,2500.0,2499.16,22340098.0,0.0,0.06,22160328.0,0.15,0.14,0.5,350959.33,32.53,24.96,102712.98,2500.0,2499.21,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3664863552.2664,5688845739.7172,4115895196.5065,7136.8559,7591.4355,6723175411.7847,4447782576.99,4359711020.7669,3099183298.1138,5680366972.4771,4101038537.2423,39118.3837,61613.1312,6734138106.9819,4453848789.5299,4383384334.9536,2944984936.9584,5679064851.3078,4100554692.3555,795140.3215,4552.8012,6715766262.4035,4447036455.4122,4341818679.2143,4029498678.0557,5794405936.9745,4121197230.7532,342327.1702,174884172.9399,6782964707.8979,4498427890.6161,4384220441.989,3803577188.9401,5708582336.8391,4116936557.4623,9549832.9374,8670692.5349,6758930431.0713,4478927239.8599,4388644986.4499,3461892588.7083,5725865905.6427,4108012245.1097,212685.6386,9713.5236,6726056230.3576,4449804141.6466,4388914329.9596,2616204012.8252,5747021754.8949,4110772585.6698,18136.9401,9517.0044,6747815083.0848,4446286098.8056,4391077910.5799,2169107789.3582,5745761618.2121,4115892597.2136,23363.9847,7947.4213,6730598385.0404,4443040457.2453,4143018483.7093,22.044,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:15:20.391,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'ed0aaf28-c04f-4fe8-8b3c-b64f8cbdc885', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759378501653, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:15:02.021Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,452008.91,32.15,24.97,102762.39,2500.0,2501.85,22340098.0,0.0,0.08,22160328.0,0.15,0.14,0.5,348194.83,32.63,24.96,102712.12,2500.0,2499.78,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3666562702.4526,5689256281.407,4115896756.0823,7136.3804,7591.9377,6722605484.3365,4448536243.2675,4356601152.896,3138984582.4581,5679959148.5702,4101250453.2505,39118.5443,61526.24,6738720108.9269,4453346251.0531,4385318854.9956,2931418311.0585,5679062701.5407,4100342327.4121,795801.748,4552.6088,6715765414.299,4446787056.2503,4344907468.2435,4015790727.1345,5794405936.9745,4120983760.1499,342309.6284,174825198.2576,6782382012.848,4498428457.9598,4384218784.5304,3825302211.065,5707757850.7635,4116937077.4831,9549789.4156,8671447.0703,6758921895.0064,4477151166.0737,4388635584.315,3466907356.352,5722146570.3971,4108014839.4126,213532.7977,9710.0773,6724912951.1677,4449305313.9554,4390369571.231,2604965934.8978,5748682721.6016,4110982397.84,18130.6378,9523.7958,6745514950.1661,4446786495.4293,4391806408.7664,2170063659.3129,5743265454.0184,4115677080.6259,23363.3652,7947.6093,6738044588.1552,4443042698.644,4144756581.6966,21.9634,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:15:21.591,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'ed0aaf28-c04f-4fe8-8b3c-b64f8cbdc885', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759378501653, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:15:02.021Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,444956.4,32.26,24.97,102761.71,2500.0,2500.38,22340098.0,0.0,0.07,22160328.0,0.15,0.15,0.5,345967.89,32.7,24.96,102712.53,2500.0,2500.51,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3668949805.5195,5688031292.6147,4115682798.7732,7136.5482,7591.7902,6723744586.9067,4448536804.3088,4354447980.6848,3174831442.6584,5679962732.029,4101038537.2423,39119.1342,61472.2599,6737573385.5186,4453098955.4083,4387257850.5086,2930113236.8723,5679069867.431,4100344398.9849,794668.0582,4552.4896,6716329092.4512,4446784812.9662,4346810363.716,3998332072.0448,5793563857.0071,4120984280.6579,342291.0045,174729676.3,6782379443.2548,4498681418.4397,4384699414.2999,3821600752.3874,5707341015.4843,4116721959.3365,9548982.8638,8673109.6485,6757191500.256,4478413917.7587,4388389558.6771,3475142343.2908,5726694125.2981,4107587029.8314,213066.407,9774.4516,6724907006.3694,4449053417.1249,4390851546.5058,2598954126.0303,5743265454.0184,4111194308.8587,18137.2105,9548.2934,6742063856.9604,4446283855.773,4391557830.6586,2171802279.2805,5748680545.4809,4115678120.289,23361.8942,7947.3234,6736323266.695,4443291678.3413,4139551857.2621,22.044,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:15:22.790,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'ed0aaf28-c04f-4fe8-8b3c-b64f8cbdc885', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759378501653, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:15:02.021Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,437531.33,32.33,24.97,102761.56,2500.0,2500.89,22340098.0,0.0,0.05,22160328.0,0.14,0.14,0.5,343697.12,32.76,24.96,102712.33,2500.0,2500.02,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3667413098.8197,5688443152.4548,4115897275.9409,7136.7814,7591.824,6724311311.1413,4448283870.9677,4356115167.1516,3152891719.7452,5679556399.5987,4100828714.9738,39118.7597,61553.0124,6741588625.9152,4452850564.3848,4386285098.386,2925876136.2797,5678660074.5199,4100131020.1968,794587.867,4552.6061,6715754388.9407,4446782008.861,4347044645.3027,4003387047.8885,5793138888.8889,4120981678.1178,342316.2445,174703994.6422,6787024942.1445,4498679148.9362,4384450522.1283,3803014638.8289,5706930001.4403,4116939157.5663,9548768.1776,8674247.7049,6760081106.4629,4479940106.2267,4388394536.0027,3479119933.2484,5722560473.6804,4107588067.4449,212963.6181,9751.899,6723764116.4983,4448555318.6715,4391576646.3752,2592885270.6067,5745349427.2872,4111194308.8587,18131.4009,9562.8185,6740340483.4866,4446284977.2893,4392284828.6932,2170728734.9381,5746178944.3155,4115679159.9522,23360.4984,7947.499,6734596870.216,4443538444.295,4134357544.8103,22.044,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:15:23.992,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'ed0aaf28-c04f-4fe8-8b3c-b64f8cbdc885', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759378501653, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:15:02.021Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,429816.02,32.4,24.97,102760.97,2500.0,2500.61,22340098.0,0.0,0.06,22160328.0,0.15,0.14,0.5,342123.93,32.81,24.97,102713.21,2500.0,2501.32,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3667576837.6227,5688446741.315,4115900914.9511,7135.5851,7592.2137,6724313858.6957,4448287237.0266,4357791872.5975,3136230546.8657,5679147259.0469,4100613735.2393,39116.8462,61327.9853,6739291063.8298,4453849912.936,4385073216.5552,2912913324.9945,5678254639.2491,4100130502.3304,794795.3805,4552.618,6716892017.9829,4446783130.5031,4345376738.5828,4006833004.702,5793140350.8772,4120767188.8825,342257.4955,174714477.4082,6785859113.8915,4498935542.4421,4384209944.7514,3787326609.6267,5706105990.7834,4117153258.0997,9547577.5616,8674134.9778,6759501451.2549,4480448123.8698,4388396748.1473,3482498131.786,5719260301.6526,4108228518.0573,214489.754,9713.7444,6722624161.6436,4449057905.9589,4392308075.4968,2588370997.8088,5747017403.9159,4111193789.5939,18122.1243,9604.3397,6738043737.2362,4446287781.08,4392527953.061,2172646905.3048,5744100891.4982,4115254431.1035,23364.7262,7947.4973,6734025002.126,4443043819.3433,4127887836.8536,22.1245,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:15:25.196,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'ed0aaf28-c04f-4fe8-8b3c-b64f8cbdc885', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759378501653, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:15:02.021Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,423304.17,32.46,24.98,102761.76,2500.0,2502.14,22340098.0,0.0,0.06,22160328.0,0.15,0.15,0.5,339727.6,32.85,24.97,102712.98,2500.0,2500.66,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3666729603.406,5688447459.087,4115901954.6683,7135.2559,7592.1125,6724316406.25,4448042746.55,4358511561.4873,3119502914.7629,5679150841.9921,4100401885.1313,39113.4857,61527.0675,6737571683.8254,4453852159.7484,4387011996.2408,2910548081.1645,5678660791.0576,4099916109.9891,795647.8895,4552.742,6716888624.9894,4446782569.682,4347042454.1222,4011511945.738,5793144005.848,4120338797.8142,342240.8763,174712898.6872,6783536365.9728,4498683687.9433,4384208839.779,3782070644.3914,5706930721.5901,4117155338.2911,9547161.668,8674302.7376,6758350973.0283,4481216300.2317,4387911413.4041,3487415591.8475,5715961053.0112,4107803777.1091,214267.7984,9739.918,6721483745.0132,4448558123.8779,4392793800.1661,2583113352.2635,5748687799.2166,4111196385.9175,18121.8741,9544.4948,6736322415.9932,4446537685.0606,4392528506.587,2170426752.2916,5741190959.1423,4115255990.4361,23356.4976,7947.7644,6732881557.6907,4443296161.3897,4126597149.9896,21.9634,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:15:26.387,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'ed0aaf28-c04f-4fe8-8b3c-b64f8cbdc885', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759378501653, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:15:02.021Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,416448.93,32.52,24.98,102762.23,2500.0,2499.67,22340098.0,0.0,0.06,22160328.0,0.13,0.15,0.5,336906.86,32.9,24.96,102712.45,2500.0,2499.03,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3668772051.6738,5688449612.4031,4116116454.38,7136.0025,7592.2623,6723742888.6813,4447790991.1931,4359708273.8161,3105024700.0706,5679558549.5199,4100614771.0793,39119.4866,61530.3299,6737574236.3652,4453102325.059,4388226609.1573,2953358323.0763,5678260371.1399,4099708471.4167,795208.3358,4552.5493,6715759477.5676,4447286443.4349,4345621816.987,4015791740.5625,5793144005.848,4120338797.8142,342200.4461,174724730.1025,6781220347.692,4498178362.739,4384456047.2954,3768726217.656,5706933602.1893,4117369461.2024,9546569.4054,8673773.102,6757779295.0414,4478439900.5874,4388154067.3561,3489575826.9832,5721323996.5348,4107805333.61,213213.4616,9707.5222,6721482896.1888,4448059575.9004,4393523419.3334,2581425682.5076,5750359164.1271,4111414031.2614,18116.2967,9534.0708,6741487314.8306,4446291706.387,4393017050.4872,2171626118.9522,5739115794.0474,4115472502.3391,23351.8423,7947.724,6732310831.4912,4443547410.8944,4128319979.1883,22.044,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:15:27.587,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'ed0aaf28-c04f-4fe8-8b3c-b64f8cbdc885', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759378501653, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:15:02.021Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,409477.84,32.58,24.98,102762.62,2500.0,2498.2,22340098.0,0.0,0.08,22160328.0,0.15,0.13,0.5,335539.04,32.96,24.96,102711.5,2500.0,2500.8,22450181.0
